,year,month,wti,coal,lng,date,m2,unemploy,interest,wti_modified,dollar_idx
0,1995,01,1.0,1.0,1.0,1995-01-01,1.0,5.6,4.94,1.0,1.0
1,1995,02,1.0314916428553362,1.013477088948787,1.047337278106509,1995-02-01,0.9992841598900469,5.4,5.25,1.0197863218166217,0.9879443279278257
2,1995,03,1.0314045697964225,1.0336927223719676,1.1242603550295858,1995-03-01,0.9996277631428244,5.4,5.56,0.9775105442916161,0.9473941724260745
3,1995,04,1.0994715149063135,1.0,1.1301775147928994,1995-04-01,1.0019470850990722,5.8,6.3,1.0158105222020501,0.9257069218569403
4,1995,05,1.0955483898630263,1.0450134770889488,1.0976331360946745,1995-05-01,1.0091054861986026,5.6,6.1,1.0167995970684662,0.9365702704328774
5,1995,06,1.024502490707257,1.098921832884097,1.13905325443787,1995-06-01,1.0161779864849387,5.6,6.04,0.9385450050172335,0.9309189407294756
6,1995,07,0.9634587898425848,1.1064690026954176,1.0710059171597635,1995-07-01,1.0214752032985912,5.7,6.11,0.8743218443133601,0.9269707153891947
7,1995,08,1.0031300126102027,1.1018867924528302,0.9822485207100592,1995-08-01,1.0276600618485854,5.7,5.55,0.935374464303254,0.9582476526011307
8,1995,09,1.0133403653518962,1.103234501347709,0.9911242603550297,1995-09-01,1.0314110640247394,5.6,5.72,0.9534657375757949,0.9704687038324772
9,1995,10,0.9703896629327147,1.1043126684636118,1.0147928994082842,1995-10-01,1.0346466613217271,5.5,6.2,0.8929908760756781,0.9521227026781801
10,1995,11,1.000202290944948,1.0671159029649597,1.0088757396449706,1995-11-01,1.0365078456076051,5.6,5.76,0.9198126101671761,0.9532001631653564
11,1995,12,1.0595132735370936,1.0606469002695418,1.0207100591715976,1995-12-01,1.0392566716298248,5.6,5.56,0.9821165234876801,0.9633396530701673
12,1996,01,1.0514555603074383,1.061185983827493,1.0621301775147929,1996-01-01,1.044525254839079,5.6,4.73,0.9823464096523504,0.9758716132352331
13,1996,02,1.061394097680035,1.0587601078167115,1.1272189349112427,1996-02-01,1.048505325850418,5.5,5.27,0.9899101346943993,0.9778894103604416
14,1996,03,1.1868000341968008,1.0514824797843665,1.1124260355029585,1996-03-01,1.0556923605543467,5.5,5.81,1.102163963294198,0.9804061700381124
15,1996,04,1.3090752775178904,1.0601078167115903,1.1301775147928994,1996-04-01,1.0587847898293437,5.6,5.53,1.2251312710746145,0.9908905756875886
16,1996,05,1.1830810010323414,1.0296495956873315,1.1301775147928994,1996-05-01,1.0621921887527201,5.6,5.41,1.1144585105791702,1.0005816369236287
17,1996,06,1.13702177156295,1.0296495956873315,1.121301775147929,1996-06-01,1.065885923720078,5.3,5.31,1.0650575591794373,0.9984240308086093
18,1996,07,1.1854271362308568,1.0350404312668462,1.121301775147929,1996-07-01,1.0700664299622036,5.5,7.8,1.0947507759842428,0.9882143058412952
19,1996,08,1.2198396844261268,1.0336927223719676,1.1449704142011834,1996-08-01,1.072042148665674,5.1,6.29,1.1151755660244071,0.980059285825493
20,1996,09,1.3301135357928535,1.0269541778975741,1.1272189349112427,1996-09-01,1.0747337074790975,5.2,5.28,1.2258510291152334,0.9904894476190477
21,1996,10,1.3852356194775395,1.013477088948787,1.1952662721893492,1996-10-01,1.080288626732333,5.2,5.53,1.2782737243091582,0.996873417637638
22,1996,11,1.318802100454313,0.9622641509433962,1.304733727810651,1996-11-01,1.0866739205131142,5.4,5.19,1.1962771593571673,0.9857151352209108
23,1996,12,1.4194755607252103,0.9528301886792453,1.2781065088757397,1996-12-01,1.0934028175466728,5.4,5.44,1.3048039361836439,1.005072816780513
24,1997,01,1.4018036876319961,0.9495956873315363,1.2692307692307694,1997-01-01,1.097984194250372,5.3,6.26,1.315153836366777,1.0301143719901151
25,1997,02,1.2359319290970232,0.9326145552560647,1.3017751479289943,1997-02-01,1.1013343259649524,5.2,5.37,1.2015332490163848,1.0706817906199253
26,1997,03,1.166667268723052,0.9299191374663073,1.2159763313609468,1997-03-01,1.1056007330202726,5.2,5.5,1.1424872987650547,1.0826864084080545
27,1997,04,1.0967709307912075,0.954177897574124,1.1005917159763314,1997-04-01,1.1101248425151757,5.1,6.18,1.078753594020841,1.0918881327490655
28,1997,05,1.1601385692972883,0.9630727762803233,1.1035502958579881,1997-05-01,1.1136181422517466,4.9,5.73,1.1236337589167704,1.0785771392241268
29,1997,06,1.0656325746218789,0.9299191374663073,1.0828402366863905,1997-06-01,1.118428587790631,5.0,5.58,1.0300441635716593,1.0810769740538484
30,1997,07,1.0917752239767513,0.9433962264150944,1.0355029585798816,1997-07-01,1.1235540029778948,4.9,6.24,1.0728968704264186,1.1041261489331322
31,1997,08,1.1085471536580362,0.9954177897574124,1.0147928994082842,1997-08-01,1.1331462604512657,4.8,5.65,1.1078864789350944,1.1324709250907392
32,1997,09,1.1004880269046937,1.0013477088948786,1.0355029585798816,1997-09-01,1.1376417363417706,4.9,5.52,1.077657541990135,1.1140404686634877
33,1997,10,1.1829116923066791,1.0013477088948786,1.0355029585798816,1997-10-01,1.14313938838621,4.7,5.65,1.1378210762199312,1.0995648260324895
34,1997,11,1.1164942979239887,0.9056603773584906,1.0739644970414202,1997-11-01,1.1495819493757875,4.6,5.56,1.0605021003564858,1.091930405835288
35,1997,12,1.018561293606616,0.8463611859838274,1.0828402366863905,1997-12-01,1.1547646317718474,4.7,5.92,0.9874922184521454,1.119540959563368
36,1998,01,0.9316256606063676,0.8463611859838274,1.0236686390532546,1998-01-01,1.1614362615966096,4.6,5.84,0.9134984438682967,1.138837477845083
37,1998,02,0.8934735883884993,0.9013477088948786,0.8816568047337279,1998-02-01,1.1707994502347956,4.6,5.48,0.8639211717334933,1.1320742393024876
38,1998,03,0.8355880344906033,0.859299191374663,0.8313609467455622,1998-03-01,1.1780723857519184,4.7,5.57,0.8073717412717646,1.1382910168269105
39,1998,04,0.8485093685993893,0.8404312668463612,0.772189349112426,1998-04-01,1.1854884892910318,4.3,5.72,0.8131486591560182,1.1360845397654338
40,1998,05,0.8259467035606839,0.8161725067385445,0.7899408284023669,1998-05-01,1.1924178215553773,4.4,5.46,0.7815056182738738,1.1282583039051426
41,1998,06,0.7598806483424807,0.8086253369272237,0.7869822485207101,1998-06-01,1.1980586416218075,4.5,5.79,0.7252128140293392,1.143399928341281
42,1998,07,0.7842622042456896,0.8086253369272237,0.7603550295857988,1998-07-01,1.2036994616882373,4.5,6.35,0.7484044739207745,1.1486643848277174
43,1998,08,0.7433758746374088,0.706199460916442,0.7603550295857988,1998-08-01,1.2108292291833695,4.5,5.63,0.7079480837094495,1.1531235566635367
44,1998,09,0.8306066199711737,0.730188679245283,0.7840236686390533,1998-09-01,1.221996334898637,4.6,5.75,0.7486600398271523,1.101435749194484
45,1998,10,0.800389410069033,0.7304582210242587,0.8165680473372781,1998-10-01,1.2335070438666818,4.5,5.73,0.6889443943717988,1.06175538131718
46,1998,11,0.7109780165132027,0.7035040431266847,0.7899408284023669,1998-11-01,1.2445882487687552,4.4,5.35,0.6181142763069589,1.082027498488146
47,1998,12,0.6267809024155059,0.7035040431266847,0.7810650887573966,1998-12-01,1.2528919940442103,4.4,4.82,0.5361235582701371,1.0716741869232362
48,1999,01,0.6917989083513654,0.7035040431266847,0.7810650887573966,1999-01-01,1.2607376016492955,4.3,4.07,0.5886358458278632,1.0727327487150407
49,1999,02,0.6677826383796492,0.7035040431266847,0.7603550295857988,1999-02-01,1.2672660634520674,4.4,4.86,0.5801352645224224,1.1009356797968812
50,1999,03,0.8155843184939001,0.7035040431266847,0.772189349112426,1999-03-01,1.2692131485511398,4.2,5.1,0.7244699961605741,1.127420947175398
51,1999,04,0.9630060434419805,0.7035040431266847,0.7928994082840237,1999-04-01,1.2774596266177984,4.3,5.41,0.8591505022195831,1.1396917882790494
52,1999,05,0.9870618083124698,0.7035040431266847,0.893491124260355,1999-05-01,1.2845321269041348,4.2,5.03,0.8796665602977725,1.1447712272421704
53,1999,06,0.9951703036892802,0.7035040431266847,0.9437869822485208,1999-06-01,1.2908028862673233,4.3,4.78,0.8959667107231806,1.162129147055033
54,1999,07,1.115634561407947,0.7035040431266847,0.9556213017751479,1999-07-01,1.2986484938724085,4.3,5.76,1.0007016566932487,1.164861455744297
55,1999,08,1.182542291450677,0.7035040431266847,1.0414201183431953,1999-08-01,1.3036021074332835,4.2,5.07,1.0315727696857868,1.137177457631138
56,1999,09,1.323842516499353,0.7035040431266847,1.1331360946745563,1999-09-01,1.3082121177413812,4.2,5.41,1.1459804667616884,1.1324500570331228
57,1999,10,1.2567084132563182,0.6900269541778976,1.2248520710059172,1999-10-01,1.3150555491925322,4.1,5.26,1.0648626330888153,1.114302649683624
58,1999,11,1.3950236427541918,0.6765498652291105,1.257396449704142,1999-11-01,1.3205245676325736,4.1,5.38,1.2055426575941537,1.1411625207578295
59,1999,12,1.4487505785630974,0.6765498652291105,1.3106508875739644,1999-12-01,1.328398808842057,4.0,5.71,1.2586642166368636,1.1541034535916215
60,2000,01,1.5144872827630038,0.6765498652291105,1.3431952662721893,2000-01-01,1.3365021188867254,4.0,3.99,1.3072202199442686,1.153593439635692
61,2000,02,1.6334295419434584,0.6765498652291105,1.3550295857988166,2000-02-01,1.3403103882716756,4.1,5.79,1.4434810351180425,1.1844481668550808
62,2000,03,1.6629019295697693,0.6765498652291105,1.4644970414201184,2000-03-01,1.3491295384262971,4.0,5.78,1.4754391704001502,1.1970390625820226
63,2000,04,1.4351986244215738,0.6765498652291105,1.502958579881657,2000-04-01,1.3651929904936433,3.8,6.17,1.2729833168574147,1.210890166432191
64,2000,05,1.604006679998814,0.6900269541778976,1.3550295857988166,2000-05-01,1.3617283243614706,4.0,6.17,1.4800525874244639,1.2564969678566826
65,2000,06,1.7723215414569993,0.6900269541778976,1.5207100591715976,2000-06-01,1.3668537395487346,4.0,6.65,1.5751097570275614,1.2147596309318212
66,2000,07,1.6679996195003635,0.6900269541778976,1.5917159763313609,2000-07-01,1.371921887527202,4.0,6.86,1.493076908607158,1.2280487757504344
67,2000,08,1.736696346999331,0.6900269541778976,1.6301775147928994,2000-08-01,1.3799965639674723,4.1,6.51,1.5867135259530107,1.2608186903825571
68,2000,09,1.8836321339166047,0.7318059299191374,1.6449704142011834,2000-09-01,1.3902473943419997,3.9,6.52,1.7573063296094265,1.2970104415878334
69,2000,10,1.8399625761751832,0.7318059299191374,1.7514792899408285,2000-10-01,1.3948574046500972,3.9,6.6,1.736226358983304,1.316216005877046
70,2000,11,1.9222949907704747,0.7318059299191374,1.7337278106508878,2000-11-01,1.3981216355514832,3.9,6.61,1.8163021815109435,1.321031053434721
71,2000,12,1.5792300180496477,0.8288409703504043,1.6923076923076923,2000-12-01,1.4109781239262398,3.9,6.6,1.430942801943907,1.2784894961824977
72,2001,01,1.640093625526479,0.8652291105121294,1.473372781065089,2001-01-01,1.4254953613560875,4.2,5.41,1.4370413242240194,1.2490114648794948
73,2001,02,1.6457303967431152,0.8652291105121294,1.3786982248520712,2001-02-01,1.4365765662581607,4.2,5.57,1.4526801370767266,1.2680608241319757
74,2001,03,1.5154373277366147,0.8787061994609164,1.4349112426035502,2001-03-01,1.4531267896002746,4.3,5.59,1.3475857794343733,1.2921768268075782
75,2001,04,1.527255694550304,0.9029649595687331,1.4171597633136095,2001-04-01,1.471538197228267,4.4,5.29,1.3596564719108348,1.3100533464467072
76,2001,05,1.5915987691035758,0.9110512129380053,1.4644970414201184,2001-05-01,1.4709941587447029,4.3,4.61,1.4327485757480052,1.324180959917515
77,2001,06,1.5354412531442398,0.9137466307277627,1.5118343195266273,2001-06-01,1.483306608635895,4.5,4.14,1.3965086794046062,1.3490913761346273
78,2001,07,1.4706298834298428,0.9164420485175202,1.4940828402366864,2001-07-01,1.4918680563509334,4.6,3.95,1.3242702533816602,1.343394766593633
79,2001,08,1.5280354360963986,0.9110512129380053,1.3994082840236688,2001-08-01,1.5015175810331003,4.9,3.79,1.320285894512685,1.2973733696027614
80,2001,09,1.4581181884845873,0.8840970350404311,1.3698224852071006,2001-09-01,1.533415416332608,5.0,3.66,1.2219518925744566,1.2850534921574945
81,2001,10,1.2355667059888011,0.8733153638814015,1.3757396449704145,2001-10-01,1.5301798190356202,5.3,3.02,1.0459352007635767,1.2953318736009234
82,2001,11,1.0894631704048339,0.7924528301886792,1.168639053254438,2001-11-01,1.5426927041575993,5.5,2.61,0.9291738231523877,1.3157210971516948
83,2001,12,1.0746393381232908,0.7371967654986523,1.0887573964497042,2001-12-01,1.5578685144886038,5.7,2.06,0.9091460863194365,1.3179585119422608
84,2002,01,1.0907593716227562,0.784366576819407,1.0562130177514792,2002-01-01,1.5637097697858207,5.7,1.52,0.9316674724344228,1.335636041036216
85,2002,02,1.1557412698814065,0.8045822102425876,1.076923076923077,2002-02-01,1.57209941587447,5.7,1.77,0.9919327399005003,1.3492785293929628
86,2002,03,1.3633855797863155,0.7964959568733153,1.0917159763313609,2002-03-01,1.5754781811934486,5.7,1.78,1.1575229728958307,1.337590931769558
87,2002,04,1.4611980681214731,0.7773584905660377,1.2041420118343196,2002-04-01,1.5755068147978468,5.9,1.88,1.229464688421496,1.325645056218585
88,2002,05,1.5022279489127426,0.7716981132075471,1.3136094674556213,2002-05-01,1.5830088191501546,5.8,1.88,1.2202137023462276,1.2858295263777828
89,2002,06,1.4197334816800258,0.7183288409703503,1.3402366863905326,2002-06-01,1.590167220249685,5.8,1.79,1.1103286940077457,1.2436195354246682
90,2002,07,1.4981161655751378,0.6711590296495956,1.7041420118343196,2002-07-01,1.6023937693276828,5.8,1.83,1.1235293513234301,1.201733532810705
91,2002,08,1.5788555389789336,0.6469002695417789,1.3372781065088757,2002-08-01,1.61447715038369,5.7,1.79,1.1911083077668534,1.2179816956308802
92,2002,09,1.648476135087,0.6590296495956873,1.3698224852071006,2002-09-01,1.6213778490436375,5.7,1.81,1.2373347577877742,1.2169949721613609
93,2002,10,1.6051434671568572,0.7075471698113207,1.4082840236686391,2002-10-01,1.634177070209598,5.7,1.85,1.197906902455679,1.2195744693814194
94,2002,11,1.4644467643683756,0.7075471698113207,1.4201183431952662,2002-11-01,1.64878020845264,5.9,1.74,1.064537537354633,1.1985334431069297
95,2002,12,1.643790932308394,0.7075471698113207,1.3934911242603552,2002-12-01,1.65487916618944,6.0,1.23,1.1742534803059592,1.1821744372654797
96,2003,01,1.8308803723912443,0.7190989603388517,1.482248520710059,2003-01-01,1.664270988432024,5.8,1.16,1.2580339579694455,1.1435533693423918
97,2003,02,1.9979518041823643,0.7263188294185606,1.5710059171597632,2003-02-01,1.6746077196197455,5.9,1.33,1.3512503602952368,1.1325670017427638
98,2003,03,1.8479759466433532,0.7046592221794367,1.609467455621302,2003-03-01,1.6803917077081663,5.9,1.33,1.2441700847356518,1.1313421568965072
99,2003,04,1.577540647836752,0.6772237196765498,1.532544378698225,2003-04-01,1.6910147749398694,6.0,1.29,1.0517614916242422,1.1274157813228263
100,2003,05,1.570081169241663,0.672891798228725,1.440828402366864,2003-05-01,1.708137670369946,6.1,1.3,0.984492532409255,1.0710584992356649
101,2003,06,1.7092188077597832,0.6959953792837897,1.3905325443786982,2003-06-01,1.718703470392853,6.3,1.28,1.0550611501959706,1.0609158125840958
102,2003,07,1.710477681481911,0.7032152483634959,1.3816568047337279,2003-07-01,1.73216126445997,6.2,1.11,1.071104289316867,1.0846825891023606
103,2003,08,1.7574579734541314,0.7313727377743559,1.4053254437869822,2003-08-01,1.7487401214064826,6.1,1.0,1.1082315371095162,1.102734166065092
104,2003,09,1.5827496396692515,0.7710820177127466,1.4585798816568047,2003-09-01,1.7408945138013971,6.1,1.01,0.9880268134884306,1.0867482866400306
105,2003,10,1.6873065730264813,0.7941855987678086,1.42603550295858,2003-10-01,1.7381170541747795,6.0,1.11,1.0137684092859756,1.0442963888909935
106,2003,11,1.7224441803423767,0.8638573353869838,1.4940828402366864,2003-11-01,1.7396919024166762,5.8,1.03,1.0323911891662918,1.0427290546866457
107,2003,12,1.791528187154307,0.9819021948401995,1.4911242603550297,2003-12-01,1.7392051311419081,5.7,1.03,1.0328193087074307,1.0026549702796752
108,2004,01,1.8995625458315395,1.0902002310358112,1.5207100591715976,2004-01-01,1.741553086702554,5.7,0.94,1.069339810926815,0.9803899600675099
109,2004,02,1.931585202417376,1.2057181363111293,1.5384615384615385,2004-02-01,1.7529206276486082,5.6,1.03,1.0791412652652714,0.9793246405402758
110,2004,03,2.0450075364371063,1.4132893723527142,1.5650887573964498,2004-03-01,1.7632573588363303,5.8,1.04,1.163569659399111,1.0032592681925618
111,2004,04,2.0426833893847816,1.5378321139776658,1.6272189349112427,2004-04-01,1.7750257702439585,5.6,1.03,1.17253183646642,1.0188922262623437
112,2004,05,2.240379440015313,1.6298854447439353,1.6183431952662721,2004-05-01,1.7970163784217155,5.6,1.03,1.28035416615947,1.0269766655032864
113,2004,06,2.116241434242797,1.7197728147862912,1.7396449704142012,2004-06-01,1.7976463177184745,5.6,1.02,1.1903744295511651,1.0111663893182112
114,2004,07,2.263306951222595,1.7724778590681562,1.6952662721893492,2004-07-01,1.8014259534990265,5.5,1.4,1.2587615833680041,1.0018816865833227
115,2004,08,2.4997850658709884,1.711108971890644,1.745562130177515,2004-08-01,1.8090424922689268,5.4,1.29,1.392883771442299,1.0080010332620184
116,2004,09,2.5512428249930457,1.5992010011551778,1.9053254437869824,2004-09-01,1.8188924521818806,5.4,1.53,1.4103508338694148,1.0055007157778062
117,2004,10,2.9576886814603918,1.6353003465537168,1.970414201183432,2004-10-01,1.826795326995762,5.5,1.86,1.5953272130067018,0.9853424790843198
118,2004,11,2.6998508104280954,1.5255583365421643,2.0532544378698225,2004-11-01,1.8344118657656625,5.4,1.83,1.3954576808293684,0.9481428077432659
119,2004,12,2.4076184528920446,1.508952637658838,1.9349112426035504,2004-12-01,1.8396231817661206,5.4,2.04,1.2107696932432805,0.925129973478429
120,2005,01,2.614160125324058,1.5319118213323073,1.7218934911242605,2005-01-01,1.8414270988432024,5.3,1.97,1.3381900962326931,0.9426276082843272
121,2005,02,2.669711988267124,1.4410136696187896,1.8047337278106508,2005-02-01,1.8437464207994503,5.4,2.4,1.3749519315880108,0.9495641154468359
122,2005,03,3.0091965421441307,1.470687331536388,1.9112426035502958,2005-03-01,1.8464093460084754,5.2,2.39,1.5311597673274284,0.9395025100657302
123,2005,04,2.950430289697491,1.480073161340008,2.0828402366863905,2005-04-01,1.8503035162066201,5.2,2.83,1.5239740547838478,0.9557299360776732
124,2005,05,2.7771765241358355,1.4818781286099352,2.136094674556213,2005-05-01,1.855228496163097,5.1,2.97,1.4537819804249046,0.9711654026500715
125,2005,06,3.132272991630214,1.4728532922602993,1.9378698224852071,2005-06-01,1.8645630511968847,5.0,3.02,1.6850754271179444,1.0030828693027452
126,2005,07,3.265799464651463,1.4699653446284178,2.088757396449704,2005-07-01,1.8736971709998853,5.0,3.36,1.77314125421606,1.0173097851745745
127,2005,08,3.614184992870341,1.3663274057478894,2.136094674556213,2005-08-01,1.8830889932424693,4.9,3.3,1.9142877084929297,0.9973961268926408
128,2005,09,3.6525400156775483,1.3024643819792074,2.2810650887573964,2005-09-01,1.8927671515290345,5.0,3.57,1.927755800683581,0.9989740947510418
129,2005,10,3.4696702055540896,1.2002172836789702,2.369822485207101,2005-10-01,1.9024453098155996,5.0,3.93,1.8558865248494485,1.0175960265900736
130,2005,11,3.2438617341391223,1.0954510449119623,2.3994082840236683,2005-11-01,1.9072271217500858,5.0,3.99,1.7648976060301218,1.0376707940129741
131,2005,12,3.3025513945431983,1.1237004235656523,2.0976331360946747,2005-12-01,1.9150154621463749,4.9,4.03,1.7782607779778632,1.0311412234743063
132,2006,01,3.628897261486333,1.2302656911821348,2.171597633136095,2006-01-01,1.9271274768067805,4.7,4.09,1.901439010977805,1.0097600178481763
133,2006,02,3.423693326927452,1.3724971120523692,2.334319526627219,2006-02-01,1.9341713434887182,4.8,4.47,1.8139179621836579,1.0247495341656887
134,2006,03,3.499103433339085,1.43430546952169,2.340236686390533,2006-03-01,1.938351849730844,4.7,4.52,1.841976631885306,1.02037532745031
135,2006,04,3.8759374920980085,1.522108843537415,2.3106508875739644,2006-04-01,1.9490894513801398,4.7,5.0,1.9939796354992405,1.0027108749152427
136,2006,05,3.9474571258634445,1.5288932284504098,2.532544378698225,2006-05-01,1.95106517008361,4.6,4.84,1.9472048112146074,0.9624229890398247
137,2006,06,3.9473790679444707,1.480073161340008,2.5562130177514795,2006-06-01,1.9620032069636926,4.6,5.02,1.9570446589619621,0.9727284435984019
138,2006,07,4.13672700475745,1.5351504483194904,2.5177514792899407,2006-07-01,1.9739720536021073,4.7,5.05,2.041505506158316,0.9741698719293723
139,2006,08,4.063699659513554,1.4995668078552182,2.4763313609467454,2006-08-01,1.9829630053831175,4.7,5.27,1.9766683417704305,0.9645545990256477
140,2006,09,3.566943251369375,1.398591781726167,2.6124260355029585,2006-09-01,1.9907799793838048,4.5,5.25,1.7395881865682459,0.9708977940322207
141,2006,10,3.27539383518345,1.2854648720551698,2.349112426035503,2006-10-01,2.004924979956477,4.4,5.34,1.5998087814483988,0.979270509282124
142,2006,11,3.298252711962979,1.2995764343473235,2.2189349112426036,2006-11-01,2.01508990951781,4.5,5.23,1.575035503810333,0.9622786450985952
143,2006,12,3.450650040277569,1.4692813570313936,2.1568047337278107,2006-12-01,2.0273737258046043,4.4,5.27,1.609082403446419,0.9453903900203635
144,2007,01,3.0474119402230246,1.503045472048167,2.2662721893491127,2007-01-01,2.0382831290802885,4.6,5.17,1.4376045043534,0.9615519873886547
145,2007,02,3.2971628694970527,1.5096024258760108,2.121301775147929,2007-02-01,2.0428931393883865,4.5,5.29,1.545064504883833,0.9573083896280721
146,2007,03,3.3691809745366252,1.534353449784717,2.1775147928994083,2007-03-01,2.0525999312793495,4.4,5.31,1.554177691110352,0.9468488175847403
147,2007,04,3.558916635660761,1.5647356261273127,2.2840236686390534,2007-04-01,2.0733592944679877,4.5,5.3,1.5992918838635062,0.9317180005706921
148,2007,05,3.533255422001999,1.575650475823752,2.428994082840237,2007-05-01,2.077339365479326,4.4,5.26,1.5839466692572646,0.9312643372393349
149,2007,06,3.753833594023744,1.702170086363388,2.508875739644971,2007-06-01,2.086845722139503,4.6,5.23,1.6824320175129721,0.935304128591927
150,2007,07,4.119199939312712,1.9620978751706524,2.4319526627218937,2007-07-01,2.0956935058985224,4.7,5.31,1.8007697687840414,0.9161637127739829
151,2007,08,4.027177348691319,2.0171001505233312,2.5473372781065087,2007-08-01,2.117483678845493,4.6,5.3,1.7457932449809657,0.9179354130225208
152,2007,09,4.429984575315445,1.9825760492876414,2.5295857988165684,2007-09-01,2.122694994845951,4.7,4.96,1.8770517866952243,0.8994181277484212
153,2007,10,4.7800932517279895,2.143108268738175,2.710059171597633,2007-10-01,2.1270186691100674,4.7,4.92,1.984213842352636,0.8829241740555989
154,2007,11,5.271853743646795,2.5098890328000834,2.8165680473372783,2007-11-01,2.1342916046271903,4.7,4.59,2.119848304314776,0.8582131938759904
155,2007,12,5.1054309098155635,2.6660316559593045,3.0384615384615383,2007-12-01,2.1429962203642194,5.0,4.66,2.0741755816071232,0.8706317860868669
156,2008,01,5.172623438704194,2.6546145902614904,3.106508875739645,2008-01-01,2.1526171114419883,5.0,3.06,2.0686513203649244,0.8608811916415346
157,2008,02,5.304957211852804,3.8244677925078436,3.1804733727810652,2008-02-01,2.1773565456419655,4.9,3.12,2.0910087927032404,0.8582296708472741
158,2008,03,5.869177964254733,3.7132926656263336,3.144970414201184,2008-03-01,2.196283358149124,5.1,3.01,2.195963916834057,0.8217435278010052
159,2008,04,6.2492730169165975,3.550862883746981,3.396449704142012,2008-04-01,2.2084526400183253,5.0,2.38,2.314487756274379,0.8179249941229539
160,2008,05,6.991099198422148,3.8564930689256873,3.63905325443787,2008-05-01,2.2120891077768867,5.4,2.16,2.6134912274917568,0.8269479968056758
161,2008,06,7.450421258851718,4.501072666263261,3.9378698224852076,2008-06-01,2.2174435917993356,5.6,1.98,2.788654731150677,0.8299778426601365
162,2008,07,7.452099373227878,5.261087207647628,4.165680473372781,2008-07-01,2.230987286679647,5.8,2.11,2.748018695809366,0.8226936420002576
163,2008,08,6.491863207973159,4.6712552945706465,4.085798816568047,2008-08-01,2.2351677929217733,6.1,2.04,2.5055358636336393,0.862663442989094
164,2008,09,5.81020052089916,4.433918507368652,3.727810650887574,2008-09-01,2.254237773450922,6.1,1.94,2.287873148022968,0.8876475179447523
165,2008,10,4.243674834896507,3.217424787798625,3.8905325443786984,2008-10-01,2.2836158515633946,6.5,1.15,1.7516944034503659,0.9426257341678947
166,2008,11,3.169130401800388,2.732677127454744,2.692307692307692,2008-11-01,2.2985053258504182,6.8,0.22,1.3515951004399502,0.9802842240223578
167,2008,12,2.261045470386916,2.2266488805764877,2.1834319526627217,2008-12-01,2.3493872408658802,7.3,0.52,0.9071075129845587,0.9425492963371568
168,2009,01,2.3159278832781243,2.306246218163814,1.7840236686390534,2009-01-01,2.3735540029778948,7.8,0.14,0.9309256629023029,0.9540894384539245
169,2009,02,2.1739373403798004,2.1785088563727357,1.7248520710059172,2009-02-01,2.3822013515061276,8.3,0.23,0.8958303144807959,0.981651194005196
170,2009,03,2.669127873163576,1.7642078272132156,1.849112426035503,2009-03-01,2.4014145000572675,8.7,0.22,1.0898965368876619,0.9805799765382137
171,2009,04,2.7762662148835555,1.786267809010396,1.9142011834319526,2009-04-01,2.402760279463979,9.0,0.16,1.1171956891748187,0.9668933807380676
172,2009,05,3.296475441518045,1.8063352451208867,2.0088757396449703,2009-05-01,2.4193964036192876,9.4,0.22,1.2696541922899547,0.9318427639345277
